chr5	70220930	70247818
chr5	70220930	70248280
chr5	70220930	70247818
chr15	63335028	63356345
chr15	63335028	63363371
chr15	63335028	63358098
chr15	63335028	63363371
chr15	63335028	63363371
chr15	63340774	63362142
chr15	63335028	63363371
chr15	63335028	63358098
chr15	63340774	63363371
chr15	63340774	63363371
chr15	63340774	63358098
chr15	63340774	63362142
chr15	63335028	63362142
chr15	63335028	63358186
chr15	63335028	63363371
chr15	63335028	63356345
chr15	63340774	63358186
chr15	63340774	63356345
chr15	63340774	63356345
chr16	222911	223599
chr16	226715	227410
chr15	32322797	32460659
chr15	32322797	32460659
chr15	30654495	30675554
chr15	30654495	30665235
chr19	41349700	41356331
chr19	41381597	41388115
chr19	41381597	41388115
chr7	99303122	99332716
chr7	99282848	99332716
chr19	41594376	41601846
chr7	99245927	99277519
chr7	99269396	99277519
chr7	99245927	99264667
chr7	99245927	99273980
chr4	47033668	47428035
chr5	160721087	160973649
chr5	160721087	160973649
chr5	160721087	160973649
chr15	26792939	27018109
chr15	26792939	26866666
chr15	26792939	26874150
chr15	26792939	26866666
chr15	26792939	27018871
chr21	30925875	31311818
chr21	30909550	31311818
chr21	30909550	31311818
chr21	30909550	31311818
chr21	30971122	31311818
chr21	30909550	31311818
chr21	30909550	31311818
chr21	30909550	31311818
chrX	118920646	118925539
chr17	34522684	34524072
chr7	141618675	141619620
chr7	142723286	142724219
chr7	143929003	143929936
chrY	20893654	20935504
chrY	20933820	20935504
chr6	31982622	32003054
chr6	31982622	32003054
chr6	149721527	149721815
chrY	24218469	24230986
chrY	26772231	26778157
chrY	27184244	27190170
chr18	45368197	45423127
chr18	45368197	45423127
chr18	45368197	45423127
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chr22	51207203	51220722
chrY	26192212	26193835
chrY	26191750	26193835
chr15	102462344	102463262
chr1	248721844	248722792
chr1	248651889	248652837
chr15	22368575	22369517
chr14	20295607	20296531
chr14	20611894	20612821
chr1	367658	368597
chr5	180794287	180795226
chr22	16448823	16449804
chr22	16448823	16449804
chr14	19377593	19378574
chr19	110678	111596
chr19	110678	111596
chr1	65564	70008
chr15	22382472	22383423
chr1	621095	622034
chr7	144015217	144016150
chr1	65614090	65691860
chr1	65656403	65691860
chr1	65614090	65691860
chr1	65614090	65691860
chr14	19553416	19583088
chr1	149824216	149824627
chr14	20248481	20249423
chr8	116085	117024
