chr11	107992293	108018330
chr1	179262931	179327815
chr1	179262931	179327815
chr11	107992293	108018330
chr11	107992293	108018330
chr11	107992293	108018330
chr11	107987431	108018330
chr11	107987431	108018330
chr11	107992293	108018330
chr11	107992293	108018330
chr11	107992522	108018330
chr11	107992522	108018330
chr11	107992522	108018330
chr11	107992522	108018330
chr11	107992522	108018330
chr1	179262931	179327815
chr1	179262931	179327815
chr11	107992293	108018330
chr11	107992293	108018330
chr12	52301287	52317145
chr12	52306166	52317145
chr17	48243365	48253289
chr17	48243365	48253289
chr17	48243365	48253289
chr22	40742503	40765371
chr22	40742503	40765371
chr22	40742503	40765371
chr22	40742503	40783531
chr22	40742503	40765371
chr22	40742503	40765371
chr7	65540805	65558563
chr7	65540805	65558563
chr7	65540805	65558563
chr7	65540805	65558563
chr22	40742503	40765371
chr22	40742503	40765371
chr22	40742503	40783531
chr22	40742503	40765371
chr9	116148591	116163564
chr9	116148591	116163564
chr9	116148591	116163400
chr8	41510743	41655140
chr8	41510743	41522792
chr8	41510743	41754259
chr8	41510743	41655140
chr8	41510743	41655140
chr8	41510743	41655140
chr8	41510743	41522792
chr8	41510743	41522792
chr5	112073581	112181936
chr2	128176002	128186818
chr5	112073581	112181936
chr5	112043194	112181936
chr5	112043194	112181936
chr5	112073581	112181936
chr5	112043194	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr5	112043194	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr5	112073581	112181936
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128176002	128186818
chr2	128177272	128186818
chrX	66763862	66950461
chrX	66764464	66950461
chr7	134127101	134143991
chrX	66764464	66915917
chrX	66764464	66909600
chrX	66764464	66915917
chr7	134127107	134143852
chr4	75310852	75320722
chr7	134127107	134143852
chr11	57365157	57382321
chr11	57365683	57382321
chr19	6677714	6720661
chr19	13317255	13617293
chr19	13317255	13617293
chr19	13317255	13617293
chr19	13317255	13617293
chr19	13317255	13617293
chr1	201008639	201081554
chr15	42651698	42704515
chr15	42651698	42704515
chr15	42651698	42704515
chr15	42694564	42704515
chr15	42696961	42704515
chr15	42696961	42704515
chr21	44473300	44495945
chr21	44473300	44496487
chr21	44473300	44496487
chr21	44473300	44496983
chr21	44473300	44488514
chr7	80267831	80303736
chr7	80231522	80303736
chr7	80267831	80308593
chr7	80275564	80303736
chr7	80275761	80303736
chr7	80275968	80303736
chr7	80275407	80303736
chr7	80231522	80303736
chr7	80231522	80303736
chr7	80231522	80308590
chr7	80253407	80308590
chr7	80253407	80303736
chr7	80267957	80303736
chr7	80231522	80303736
chr7	80231522	80303736
chr7	80275407	80303736
chr17	4801065	4806393
chr1	235824340	236030206
chr1	235824330	236047008
chr1	235989622	236047013
chr17	48261461	48278992
chr7	94024206	94060539
chr9	137533648	137736689
chr9	137533650	137736689
chr3	48601505	48632762
chr10	104590287	104597170
chr15	51500253	51630793
chr15	51500253	51616121
chr15	51500253	51610694
chr15	51500253	51580535
chr15	51500253	51574459
chr15	51500253	51570357
chr15	51500253	51547986
chr15	51500253	51536112
chr15	51500253	51535442
chr15	51500253	51535226
chr15	51500253	51630793
chrX	31137338	33357505
chrX	31137338	33229666
chrX	31137344	33146545
chrX	31137344	33146544
chrX	31137338	32430345
chrX	31137338	32430345
chrX	31137338	32173586
chrX	31137338	31526413
chrX	31137338	31285071
chrX	31137338	31285071
chrX	31137338	31285071
chrX	31137338	31285071
chrX	31196311	31285071
chrX	31137338	32173586
chrX	31137338	32173586
chrX	31137338	32173586
chrX	31137338	32173586
chr2	128014865	128051720
chr2	128014865	128051720
chr2	128014865	128051720
chr15	76507693	76603810
chr19	51848408	51858096
chr15	76507693	76603810
chr11	47291683	47351582
chr11	47291213	47351582
chr4	159593447	159630775
chr4	159603259	159629865
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47290925	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47292687	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47290925	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47290738	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr19	51848422	51869642
chr11	47291213	47351582
chr4	159593447	159630775
chr11	47290925	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291213	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr11	47291683	47351582
chr8	118806728	119124065
chr4	187187342	187210835
chr19	53569866	53606675
chr19	53576145	53606675
chr19	53576145	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53590290
chr19	53569866	53606675
chr19	53569866	53606675
chr19	53569866	53606675
chr4	187187342	187196051
chr19	53569866	53606675
chr19	53569866	53606675
chrX	154064066	154250998
chrX	154064066	154114592
chr16	89803956	89883055
chr15	80445340	80478691
chr16	89864761	89883055
chr16	89803956	89883055
chr16	89864761	89883055
chr15	80445130	80479291
chr15	80445130	80479291
chr15	48700509	48937906
chr10	123237845	123357958
chr10	123241364	123353481
chr10	123237843	123353481
chr10	123237845	123356159
chr10	123237845	123353772
chr10	123237845	123357958
chr10	123237845	123357958
chr10	123241337	123357958
chr10	123237845	123290828
chr10	123237845	123357958
chr10	123237843	123357972
chr10	123237843	123353481
chr10	123237845	123357958
chr4	1795019	1810594
chr4	1795019	1810594
chr4	1795019	1810594
chr4	1795019	1810594
chr4	1795019	1810594
chr4	1795019	1810594
chr17	41052815	41066455
chr17	41052815	41066455
chr17	78075379	78093680
chr17	78075379	78093680
chr17	78075379	78093680
chr17	78075379	78076532
chr17	73753974	73761273
chr17	73747549	73761273
chr7	42000546	42276808
chr9	6532466	6645729
chr3	50229042	50235129
chr3	50229042	50235129
chr19	34856100	34893318
chr19	34855644	34893318
chr19	34855644	34893318
chr19	34856100	34893318
chr19	34855896	34893318
chr19	34855896	34893318
chr19	34856100	34893318
chr5	141380235	141392592
chr20	33516234	33543609
chr20	4667101	4682234
chr20	4667101	4682234
chr20	4667101	4682234
chr20	4667101	4682234
chr20	4667101	4682234
chr20	33516235	33543830
chr20	33516235	33543438
chr20	4667101	4682234
chr2	48010283	48034092
chr2	48010283	48034092
chr2	48010283	48034092
chr2	48011093	48034092
chr17	7905932	7923660
chr7	65425670	65447200
chr7	65425670	65447200
chr7	65425670	65447200
chr7	65425670	65447200
chr7	65425670	65447200
chr2	26413503	26467500
chr10	71078602	71161638
chr17	47915670	47925379
chr17	47915670	47925379
