chr1	76190472	76228448
chr12	121163688	121177251
chr14	73614727	73685997
chrX	152990721	153009189
chr11	116706523	116708103
chr6	131894422	131905048
chr9	133327615	133376408
chr13	52508891	52585473
chr6	80816410	81053521
chr15	91290622	91358509
chrX	100604872	100630272
chr8	86376310	86393018
chr12	58142307	58145500
chr2	175612851	175629122
chr5	60170441	60240835
chr16	28488836	28503080
chr2	189839215	189876500
chr19	18893724	18902078
chr9	132576250	132586364
chr9	130578195	130616634
chr15	43489499	43513023
chr11	59856238	59863129
chr1	241661127	241683022
chr19	49468764	49469992
chr19	49253440	49254538
chr9	34646701	34650446
chr19	13002118	13010355
chr7	44184734	44228552
chr7	44184734	44228552
chr6	121767993	121769142
chr5	151202233	151304110
chr19	34856171	34890941
chr5	142661453	142780404
chr2	26477122	26512821
chr3	120347226	120400958
chr11	118955743	118963993
chr16	67465151	67470906
chr9	98997741	99064386
chrX	70327585	70331389
chr11	128709019	128712312
chr12	53342957	53346626
chr16	67973806	67978004
chr13	23777833	23898680
chr13	23777833	23898680
chr4	52890122	52904425
chr15	58724231	58861026
chrX	43515589	43603760
chr11	64571805	64577581
chr7	116339138	116436178
chr17	56348016	56358119
chrX	149761076	149840068
chr11	47353421	47374198
chr3	46899733	46904880
chr1	171605064	171621751
chr22	42456282	42466301
chr17	49233015	49239206
chrX	128674416	128724247
chr10	102506017	102587376
chr11	31811481	31827959
chr19	33878249	34012666
chr12	48516557	48539491
chr7	44102362	44105128
chrX	77359837	77381327
chr1	161136637	161140966
chr1	40539732	40562910
chr3	93593088	93692593
chr10	89624226	89725229
chr11	112097166	112104278
chr8	77895496	77896414
chr4	17488753	17513677
chr4	111539280	111543616
chr11	62380753	62382311
chr1	68895458	68915588
chr6	16306559	16328541
chr5	155756586	156186401
chr3	170715691	170744459
chr4	90647778	90756818
chrX	7171240	7268302
chr22	33197987	33255364
chr19	55663201	55668957
chr1	201328337	201342382
chr15	63335028	63356345
chr8	63973810	63998580
chr3	124449318	124462931
chr11	32410603	32456906
chr3	48895142	48936227
chr21	44589209	44592390
chr1	150769274	150779281
chr10	64572966	64575789
chr11	44117802	44265837
chrX	153760214	153775085
chr3	33038536	33138577
chr17	40704951	40706956
chr12	21526285	21531360
chr6	137519167	137540464
chr17	42449731	42466841
chr17	39775845	39780761
chr17	2541582	2585096
chr12	110012627	110034382
chr12	111348880	111358333
chr6	31827495	31830553
chr5	41731830	41870460
chr1	26288479	26317307
chr5	95728704	95768746
chr5	149240457	149324236
chr11	36594854	36597986
chr19	1206912	1226646
chr9	27109588	27229230
chr3	184090300	184094047
chr3	184090300	184094047
chr3	24164374	24270450
chr7	92116770	92157749
chrX	30322695	30327480
chr9	130630286	130636896
chr11	10472568	10527431
chr3	49454972	49459883
chr12	50344613	50349391
chrX	76763828	77041487
chr7	117120148	117307162
chr15	72636417	72668313
chr5	63256277	63257546
chr1	161275665	161279695
chr1	161275665	161279695
chr1	204124143	204135421
chr12	121416571	121438995
chr17	7572926	7579912
chr9	12693996	12709182
chr1	111434030	111441817
chr1	154378105	154437856
chr1	159683314	159684275
chr2	113587937	113593806
chr2	219247091	219259758
chr4	74606375	74608181
chr5	40909712	40981675
chr5	132009742	132018279
chr7	22766881	22771192
chr7	100771674	100780723
chr11	33731671	33743991
chr11	2154216	2156753
chr17	62006585	62009621
chr2	33359804	33623612
chr18	60795857	60985899
chr8	30537036	30585352
chr17	26694389	26697224
chr1	172628341	172635156
chr19	41836956	41858949
chr4	39456162	39460059
chr16	8829596	8875287
chr4	100197780	100212071
chr4	100126077	100140309
chr1	203097969	203135028
chr10	112837754	112839152
chr2	96780544	96781888
chr9	75516123	75567916
chr9	75773451	75785023
chr12	63541138	63544616
chr17	65040776	65052387
chr11	15096264	15098991
chr4	26483259	26491889
chr11	118209876	118213322
chr1	167400917	167487702
chr1	240070751	240072524
chr15	78858061	78885595
chr17	7348446	7360042
chr8	42552689	42591761
chr2	233390925	233400022
chr22	19950049	19956259
chr9	131857675	131872788
chr7	99303122	99332716
chr10	135340899	135352468
chr7	99245927	99277519
chr10	94833691	94837061
chr2	219646905	219679753
chr12	58156924	58160824
chr7	91742978	91763678
chr1	54359883	54375672
chr5	174868761	174870102
chr3	113847562	113890839
chr5	161277816	161324428
chr4	46252324	46390723
chr15	27114395	27193380
chr4	47033668	47428035
chr15	26792939	27018109
chr1	1950862	1961721
chr5	161495005	161580374
chr2	171675101	171716392
chr13	114523836	114566893
chr7	31003683	31018859
chr8	145065391	145067009
chr3	51742999	51752128
chr1	110210737	110217458
chr5	74638430	74656167
chr4	175413106	175443602
chr6	78171947	78173120
chr1	23519578	23520712
chr6	87725052	87726150
chr3	88039899	88041000
chrX	113961345	114141978
chr17	62080106	62084051
chr5	131877502	131879170
chr7	128033060	128049955
chr11	128781168	128786626
chr12	88898972	88974055
chr4	149002494	149358012
chr1	153651584	153665890
chr4	164246454	164247706
chr1	29138895	29189795
chr8	54141856	54163597
chr20	62724073	62730152
chr10	74767979	74834641
chr5	102201899	102364769
chr12	54943656	54971112
chr3	58413760	58419536
