chr12	9220303	9268515
chr8	18248791	18258728
chr12	52301287	52317145
chr14	73603214	73690399
chr5	148206173	148208186
chr5	112073581	112181936
chr11	116700622	116703788
chr19	13317255	13617293
chr1	201008639	201081554
chr12	58141509	58146093
chr11	2904447	2906995
chr9	21967750	21974856
chr17	48261461	48278992
chr2	189839098	189877472
chr9	137533648	137736689
chr19	18893582	18902114
chr20	23614293	23618592
chr22	42522500	42526812
chr9	132575220	132586415
chr9	130577290	130617052
chr19	11487882	11494990
chr8	118806728	119124065
chr15	48700509	48937906
chr10	123237845	123357958
chr4	1795019	1810594
chr1	241660902	241683055
chr19	5842898	5851460
chr7	42000546	42276808
chr19	34856100	34893318
chr9	124062108	124095120
chr22	21128400	21142008
chr12	114791734	114846247
chr7	155592673	155605157
chr11	2181008	2182439
chr20	10618331	10654647
chr12	5019070	5027422
chr4	55524123	55606881
chr17	39017554	39023475
chr17	39722087	39728311
chr7	150642048	150675409
chr12	69742160	69748014
chr10	54525139	54531412
chr11	64570985	64578188
chr7	116312249	116438431
chr3	69985742	70017483
chr14	23881948	23904869
chr9	98205261	98271548
chr17	29421944	29704695
chr22	29999621	30094587
chr10	102505338	102589701
chr11	31810573	31832563
chr16	2138708	2185899
chr4	88928786	88998929
chr10	89623381	89731687
chr13	48877886	49056026
chr4	111538578	111544233
chr6	16299342	16761721
chr3	63850209	63989138
chr4	90645249	90758312
chr5	149737259	149779856
chr5	135364676	135399507
chr20	23026269	23030309
chr22	33197690	33259028
chr19	55663134	55669100
chr1	201328141	201346808
chr15	63334945	63358377
chr9	135766735	135820003
chr18	29171839	29178784
chr11	32409320	32457085
chr2	189896623	190044487
chr10	64571755	64576126
chr11	44117746	44266980
chr6	42123143	42147794
chr3	186383802	186396023
chr17	39775693	39780827
chr12	53038341	53045995
chr12	52908358	52914178
chr1	153232162	153234600
chr17	2496947	2588909
chr12	111348648	111358383
chr19	15269848	15311806
chr5	95726036	95768952
chr1	227058316	227083799
chr13	103696347	103718767
chr19	1205776	1228430
chr20	43029878	43063236
chr17	36046433	36105050
chr9	27109222	27230172
chr3	184089722	184095995
chr15	25582380	25684203
chr7	19155090	19157259
chr6	116440071	116447295
chr22	25615605	25627836
chr7	73442502	73484237
chr8	72109667	72274304
chr5	37812778	37840143
chr20	57466475	57486247
chr7	27233982	27239710
chr5	63253700	63258272
chr1	161274524	161279758
chr1	204123946	204135465
chr12	121416345	121440315
chr17	7571738	7590808
chr16	2097985	2139492
chr12	6058042	6233836
chr11	5269498	5271087
chr1	206940946	206945839
chr12	6898693	6929965
chr12	102789651	102874341
chr13	47405680	47471188
chr1	172628242	172636016
chr19	41836227	41859827
chr8	18067617	18081198
chr4	3768111	3770253
chr10	115803624	115806663
chr10	45869663	45941565
chr17	58227333	58236907
chr12	2162152	2807116
chr10	18549650	18832486
chr2	152689284	152955558
chr8	27317272	27336778
chr20	61974574	61992701
chr1	154540253	154552489
chr22	19929294	19957498
chr1	36931643	36948514
chr15	75041185	75048948
chr19	41349445	41356352
chr19	41497186	41524303
chr10	96522437	96615304
chr10	96698414	96749848
chr7	99245816	99277619
chr11	113280326	113346120
chr5	161274196	161326965
chr15	26788698	27018213
chr5	161494647	161582545
chr21	34876239	34914423
chr9	140033605	140063208
chr16	9847264	10276765
chr12	13690270	14134536
chr5	74633044	74657926
chr7	128032330	128050036
chr3	49061757	49066831
chr11	128761250	128791058
chr17	68165672	68176185
chr12	88886569	88974248
chr4	148999914	149363566
chr7	87132332	87342611
chr20	9049733	9461455
chr5	35055806	35230589
chr1	93297596	93307481
chr1	24018295	24023325
chr17	8280833	8286511
chr3	197677060	197683481
chr7	141951962	141957878
chr19	11546455	11561783
chr20	57226338	57254582
chr3	130612927	130735556
chr5	176047082	176057535
chr21	36160097	36260996
chr10	99496884	99520652
chr10	8096650	8117161
chr2	71004441	71017775
chr12	32943688	33049711
chr17	74466977	74497505
chr2	203070893	203103320
chr12	7033621	7051484
chr9	87283436	87430617
chr22	32150004	32211977
chr22	24129152	24180196
chr10	13142081	13180276
chr6	29624868	29640142
chr16	20344372	20364037
chr2	119981409	120023228
chr2	136871918	136873805
chr1	9788983	9884023
chr2	3622849	3628510
chr3	71247032	71633129
chr7	91828282	91875414
chr6	34385230	34393846
chr14	105235685	105262085
chr10	78629359	79397566
chr6	45296066	45518819
chr15	83205500	83209208
chr19	42364324	42376993
chr14	21058231	21058982
chr3	30647993	30735634
chr11	298199	299526
chr10	79793620	79800455
chr12	56435701	56438481
chr7	45067232	45116069
chr5	76506504	76724081
chr7	23145403	23217533
chr14	105155954	105188872
chr3	9975517	9987090
chr16	79627734	79634634
chr9	130374555	130454978
chr6	10396909	10412624
chr12	98909367	98944129
chr17	5404715	5487829
chr3	65339200	66024593
chr1	237205483	237997288
chr1	161284170	161345130
chr19	35521373	35531353
chr19	45202420	45213990
chr7	153584418	154685995
chr14	75480477	75518170
chr16	15796991	15950885
chr2	166095923	166248814
chr11	123499895	123525332
chr7	151253212	151511945
chr16	67197663	67203844
chr16	50775996	50835846
chr15	93443553	93492464
chr2	212240441	213403352
chr11	1940932	1959932
chr16	55690351	55737700
chr1	154127783	154155694
chr17	28521336	28562715
chr16	1128825	1131454
chr19	3594504	3606873
chr12	6437936	6451242
chr6	3153899	3157778
chr17	40761700	40767256
chr17	79495402	79504156
chr19	50706878	50813797
chr2	178487971	178753483
chr2	219135241	219137670
chr10	104154334	104162286
chr7	35242041	35293711
chr14	36985601	36989437
chr5	140894587	140998567
chr1	247579474	247612119
chr16	3775054	3930121
chr10	88428267	88495829
chr7	144094332	144107320
chr10	70173820	70231730
chr10	60272631	60591195
chr6	144261436	144385736
chr19	15988832	16008884
chr8	53535017	53626995
chr18	52889415	53255423
chr14	21156922	21162342
chr3	41240995	41281934
chr5	61602032	61686852
chr10	52750647	54058110
chr10	81315607	81320163
chr14	24708848	24711829
chr7	94214291	94285445
chr2	130831107	130886795
chr3	4535031	4889190
chr1	229566991	229569841
chr17	10424464	10452975
chr15	65369083	65372286
chr14	69340844	69446019
chr1	236849798	236927931
chr2	233562040	233725315
chr17	4935896	4938721
chr5	58264864	59189553
chr2	158592957	158731511
chr6	112429133	112575769
chr16	31470821	31478486
chr3	38495380	38534633
chr6	29640259	29648929
chr15	58881007	59041906
chr1	21543742	21606108
chr17	75277580	75496675
chr3	189349177	189615065
chr4	2794811	2842823
chr3	167453508	167543357
chr10	75936520	76469048
chr10	89618914	89623290
chr5	82767562	82878121
