k	pvalue
0	1.0000000250629957
1	1.0000000250629957
2	1.0000000250629957
3	1.0000000250629957
4	1.0000000250629957
5	1.0000000250629957
6	1.0000000250629957
7	1.0000000250629957
8	1.0000000250629957
9	1.0000000250629957
10	1.0000000250629957
11	1.0000000250629957
12	1.0000000250629957
13	1.0000000250629957
14	1.0000000250629957
15	1.0000000250629957
16	1.0000000250629957
17	1.0000000250629957
18	1.0000000250629957
19	1.0000000250629957
20	1.0000000250629957
21	1.0000000250629957
22	1.0000000250629957
23	1.0000000250629957
24	1.0000000250629957
25	1.0000000250629957
26	1.0000000250629957
27	1.0000000250629957
28	1.0000000250629957
29	1.0000000250629957
30	1.0000000250629957
31	1.0000000250629957
32	1.0000000250629957
33	1.0000000250629957
34	1.0000000250629957
35	1.0000000250629957
36	1.0000000250629957
37	1.0000000250629957
38	1.0000000250629957
39	1.0000000250629957
40	1.0000000250629957
41	1.0000000250629957
42	1.0000000250629957
43	1.0000000250629957
44	1.0000000250629957
45	1.0000000250629957
46	1.0000000250629957
47	1.0000000250629957
48	1.0000000250629957
49	1.0000000250629957
50	1.0000000250629957
51	1.0000000250629957
52	1.0000000250629957
53	1.0000000250629957
54	1.0000000250629957
55	1.0000000250629957
56	1.0000000250629957
57	1.0000000250629957
58	1.0000000250629957
59	1.0000000250629957
60	1.0000000250629957
61	1.0000000250629957
62	1.0000000250629957
63	1.0000000250629957
64	1.0000000250629957
65	1.0000000250629957
66	1.0000000250629957
67	1.0000000250629957
68	1.0000000250629957
69	1.0000000250629957
70	1.0000000250629957
71	1.0000000250629957
72	1.0000000250629957
73	1.0000000250629957
74	1.0000000250629957
75	1.0000000250629957
76	1.0000000250629957
77	1.0000000250629957
78	1.0000000250629957
79	1.0000000250629957
80	1.0000000250629957
81	1.0000000250629957
82	1.0000000250629957
83	1.0000000250629957
84	1.0000000250629957
85	1.0000000250629957
86	1.0000000250629957
87	1.0000000250629957
88	1.0000000250629957
89	1.0000000250629957
90	1.0000000250629957
91	1.0000000250629957
92	1.0000000250629957
93	1.0000000250629957
94	1.0000000250629957
95	1.0000000250629957
96	1.0000000250629957
97	1.0000000250629957
98	1.0000000250629957
99	1.0000000250629957
100	1.0000000250629957
101	1.0000000250629957
102	1.0000000250629957
103	1.0000000250629957
104	1.0000000250629957
105	1.0000000250629957
106	1.0000000250629957
107	1.0000000250629957
108	1.0000000250629957
109	1.0000000250629957
110	1.0000000250629957
111	1.0000000250629957
112	1.0000000250629957
113	1.0000000250629957
114	1.0000000250629957
115	1.0000000250629957
116	1.0000000250629957
117	1.0000000250629957
118	1.0000000250629957
119	1.0000000250629957
120	1.0000000250629957
121	1.0000000250629957
122	1.0000000250629957
123	1.0000000250629957
124	1.0000000250629957
125	1.0000000250629957
