k	pvalue
0	1.0000000036276735
1	1.0000000036276735
2	1.0000000036276735
3	1.0000000036276735
4	1.0000000036276735
5	1.0000000036276735
6	1.0000000036276735
7	1.0000000036276735
8	1.0000000036276735
9	1.0000000036276735
10	1.0000000036276735
11	1.0000000036276735
12	1.0000000036276735
13	1.0000000036276735
14	1.0000000036276735
15	1.0000000036276735
16	1.0000000036276735
17	1.0000000036276735
18	1.0000000036276735
19	1.0000000036276735
20	1.0000000036276735
21	1.0000000036276735
22	1.0000000036276735
23	1.0000000036276735
24	1.0000000036276735
25	1.0000000036276735
26	1.0000000036276735
27	1.0000000036276735
28	1.0000000036276735
29	1.0000000036276735
30	1.0000000036276735
31	1.0000000036276735
32	1.0000000036276735
33	1.0000000036276735
34	1.0000000036276735
35	1.0000000036276735
36	1.0000000036276735
37	1.0000000036276735
38	1.0000000036276735
39	1.0000000036276735
40	1.0000000036276735
41	1.0000000036276735
42	1.0000000036276735
43	1.0000000036276735
44	1.0000000036276735
45	1.0000000036276735
46	1.0000000036276735
47	1.0000000036276735
48	1.0000000036276735
49	1.0000000036276735
50	1.0000000036276735
51	1.0000000036276735
52	1.0000000036276735
53	1.0000000036276735
54	1.0000000036276735
55	1.0000000036276735
56	1.0000000036276735
57	1.0000000036276735
58	1.0000000036276735
59	1.0000000036276735
60	1.0000000036276735
61	1.0000000036276735
62	1.0000000036276735
63	1.0000000036276735
64	1.0000000036276735
65	1.0000000036276735
66	1.0000000036276735
67	1.0000000036276735
68	1.0000000036276735
69	1.0000000036276735
70	1.0000000036276735
71	1.0000000036276735
72	1.0000000036276735
73	1.0000000036276735
74	1.0000000036276735
75	1.0000000036276735
76	1.0000000036276735
77	1.0000000036276735
78	1.0000000036276735
79	1.0000000036276735
80	1.0000000036276735
81	1.0000000036276735
82	1.0000000036276735
83	1.0000000036276735
84	1.0000000036276735
85	1.0000000036276735
86	1.0000000036276735
87	1.0000000036276735
88	1.0000000036276735
89	1.0000000036276735
90	1.0000000036276735
91	1.0000000036276735
92	1.0000000036276735
93	1.0000000036276735
94	1.0000000036276735
