k	pvalue
0	1.0000000047511286
1	1.0000000047511286
2	1.0000000047511286
3	1.0000000047511286
4	1.0000000047511286
5	1.0000000047511286
6	1.0000000047511286
7	1.0000000047511286
8	1.0000000047511286
9	1.0000000047511286
10	1.0000000047511286
11	1.0000000047511286
12	1.0000000047511286
13	1.0000000047511286
14	1.0000000047511286
15	1.0000000047511286
16	1.0000000047511286
17	1.0000000047511286
18	1.0000000047511286
19	1.0000000047511286
20	1.0000000047511286
21	1.0000000047511286
22	1.0000000047511286
23	1.0000000047511286
24	1.0000000047511286
25	1.0000000047511286
26	1.0000000047511286
27	1.0000000047511286
28	1.0000000047511286
29	1.0000000047511286
30	1.0000000047511286
31	1.0000000047511286
32	1.0000000047511286
33	1.0000000047511286
34	1.0000000047511286
35	1.0000000047511286
36	1.0000000047511286
37	1.0000000047511286
38	1.0000000047511286
39	1.0000000047511286
40	1.0000000047511286
41	1.0000000047511286
42	1.0000000047511286
43	1.0000000047511286
44	1.0000000047511286
45	1.0000000047511286
46	1.0000000047511286
47	1.0000000047511286
48	1.0000000047511286
49	1.0000000047511286
50	1.0000000047511286
51	1.0000000047511286
52	1.0000000047511286
53	1.0000000047511286
54	1.0000000047511286
55	1.0000000047511286
56	1.0000000047511286
57	1.0000000047511286
58	1.0000000047511286
59	1.0000000047511286
60	1.0000000047511286
61	1.0000000047511286
62	1.0000000047511286
63	1.0000000047511286
64	1.0000000047511286
65	1.0000000047511286
66	1.0000000047511286
67	1.0000000047511286
68	1.0000000047511286
69	1.0000000047511286
70	1.0000000047511286
71	1.0000000047511286
72	1.0000000047511286
73	1.0000000047511286
74	1.0000000047511286
75	1.0000000047511286
76	1.0000000047511286
77	1.0000000047511286
78	1.0000000047511286
79	1.0000000047511286
80	1.0000000047511286
81	1.0000000047511286
82	1.0000000047511286
83	1.0000000047511286
84	1.0000000047511286
85	1.0000000047511286
86	1.0000000047511286
87	1.0000000047511286
88	1.0000000047511286
89	1.0000000047511286
90	1.0000000047511286
91	1.0000000047511286
92	1.0000000047511286
93	1.0000000047511286
94	1.0000000047511286
95	1.0000000047511286
96	1.0000000047511286
97	1.0000000047511286
98	1.0000000047511286
99	1.0000000047511286
100	1.0000000047511286
101	1.0000000047511286
102	1.0000000047511286
103	1.0000000047511286
104	1.0000000047511286
105	1.0000000047511286
106	1.0000000047511286
107	1.0000000047511286
108	1.0000000047511286
109	1.0000000047511286
110	1.0000000047511286
111	1.0000000047511286
112	1.0000000047511286
113	1.0000000047511286
114	1.0000000047511286
115	1.0000000047511286
116	1.0000000047511286
117	1.0000000047511286
118	1.0000000047511286
119	1.0000000047511286
120	1.0000000047511286
121	1.0000000047511286
122	1.0000000047511286
123	1.0000000047511286
124	1.0000000047511286
125	1.0000000047511286
126	1.0000000047511286
127	1.0000000047511286
128	1.0000000047511286
129	1.0000000047511286
130	1.0000000047511286
131	1.0000000047511286
132	1.0000000047511286
133	1.0000000047511286
134	1.0000000047511286
135	1.0000000047511286
136	1.0000000047511286
137	1.0000000047511286
138	1.0000000047511286
139	1.0000000047511286
140	1.0000000047511286
141	1.0000000047511286
142	1.0000000047511286
143	1.0000000047511286
144	1.0000000047511286
145	1.0000000047511286
146	1.0000000047511286
147	1.0000000047511286
148	1.0000000047511286
149	1.0000000047511286
150	1.0000000047511286
151	1.0000000047511286
152	1.0000000047511286
153	1.0000000047511286
154	1.0000000047511286
155	1.0000000047511286
156	1.0000000047511286
157	1.0000000047511286
158	1.0000000047511286
159	1.0000000047511286
160	1.0000000047511286
161	1.0000000047511286
162	1.0000000047511286
163	1.0000000047511286
164	1.0000000047511286
165	1.0000000047511286
166	1.0000000047511286
167	1.0000000047511286
168	1.0000000047511286
169	1.0000000047511286
170	1.0000000047511286
171	1.0000000047511286
172	1.0000000047511286
173	1.0000000047511286
174	1.0000000047511286
175	1.0000000047511286
176	1.0000000047511286
177	1.0000000047511286
178	1.0000000047511286
179	1.0000000047511286
180	1.0000000047511286
181	1.0000000047511286
182	1.0000000047511286
183	1.0000000047511286
184	1.0000000047511286
185	1.0000000047511286
186	1.0000000047511286
187	1.0000000047511286
188	1.0000000047511286
189	1.0000000047511286
190	1.0000000047511286
191	1.0000000047511286
192	1.0000000047511286
193	1.0000000047511286
