k	pvalue
0	1.000000015718486
1	1.000000015718486
2	1.000000015718486
3	1.000000015718486
4	1.000000015718486
5	1.000000015718486
6	1.000000015718486
7	1.000000015718486
8	1.000000015718486
9	1.000000015718486
10	1.000000015718486
11	1.000000015718486
12	1.000000015718486
13	1.000000015718486
14	1.000000015718486
15	1.000000015718486
16	1.000000015718486
17	1.000000015718486
18	1.000000015718486
19	1.000000015718486
20	1.000000015718486
21	1.000000015718486
22	1.000000015718486
23	1.000000015718486
24	1.000000015718486
25	1.000000015718486
26	1.000000015718486
27	1.000000015718486
28	1.000000015718486
29	1.000000015718486
30	1.000000015718486
31	1.000000015718486
32	1.000000015718486
33	1.000000015718486
34	1.000000015718486
35	1.000000015718486
36	1.000000015718486
37	1.000000015718486
38	1.000000015718486
39	1.000000015718486
40	1.000000015718486
41	1.000000015718486
42	1.000000015718486
43	1.000000015718486
44	1.000000015718486
45	1.000000015718486
46	1.000000015718486
47	1.000000015718486
48	1.000000015718486
49	1.000000015718486
50	1.000000015718486
51	1.000000015718486
52	1.000000015718486
53	1.000000015718486
54	1.000000015718486
55	1.000000015718486
56	1.000000015718486
57	1.000000015718486
58	1.000000015718486
59	1.000000015718486
60	1.000000015718486
61	1.000000015718486
62	1.000000015718486
63	1.000000015718486
64	1.000000015718486
65	1.000000015718486
66	1.000000015718486
67	1.000000015718486
68	1.000000015718486
69	1.000000015718486
70	1.000000015718486
71	1.000000015718486
72	1.000000015718486
73	1.000000015718486
74	1.000000015718486
75	1.000000015718486
76	1.000000015718486
77	1.000000015718486
78	1.000000015718486
79	1.000000015718486
80	1.000000015718486
81	1.000000015718486
82	1.000000015718486
83	1.000000015718486
84	1.000000015718486
85	1.000000015718486
86	1.000000015718486
87	1.000000015718486
88	1.000000015718486
89	1.000000015718486
90	1.000000015718486
91	1.000000015718486
92	1.000000015718486
93	1.000000015718486
94	1.000000015718486
95	1.000000015718486
96	1.000000015718486
97	1.000000015718486
98	1.000000015718486
99	1.000000015718486
100	1.000000015718486
101	1.000000015718486
102	1.000000015718486
103	1.000000015718486
104	1.000000015718486
105	1.000000015718486
106	1.000000015718486
107	1.000000015718486
108	1.000000015718486
109	1.000000015718486
110	1.000000015718486
111	1.000000015718486
112	1.000000015718486
113	1.000000015718486
114	1.000000015718486
115	1.000000015718486
116	1.000000015718486
117	1.000000015718486
118	1.000000015718486
119	1.000000015718486
120	1.000000015718486
121	1.000000015718486
122	1.000000015718486
123	1.000000015718486
124	1.000000015718486
125	1.000000015718486
126	1.000000015718486
127	1.000000015718486
128	1.000000015718486
129	1.000000015718486
130	1.000000015718486
131	1.000000015718486
132	1.000000015718486
133	1.000000015718486
134	1.000000015718486
135	1.000000015718486
136	1.000000015718486
137	1.000000015718486
138	1.000000015718486
139	1.000000015718486
140	1.000000015718486
141	1.000000015718486
142	1.000000015718486
143	1.000000015718486
144	1.000000015718486
145	1.000000015718486
146	1.000000015718486
147	1.000000015718486
148	1.000000015718486
149	1.000000015718486
150	1.000000015718486
151	1.000000015718486
152	1.000000015718486
153	1.000000015718486
154	1.000000015718486
155	1.000000015718486
156	1.000000015718486
157	1.000000015718486
158	1.000000015718486
159	1.000000015718486
160	1.000000015718486
161	1.000000015718486
162	1.000000015718486
163	1.000000015718486
164	1.000000015718486
165	1.000000015718486
166	1.000000015718486
167	1.000000015718486
168	1.000000015718486
169	1.000000015718486
170	1.000000015718486
171	1.000000015718486
172	1.000000015718486
173	1.000000015718486
174	1.000000015718486
175	1.000000015718486
176	1.000000015718486
177	1.000000015718486
178	1.000000015718486
179	1.000000015718486
180	1.000000015718486
181	1.000000015718486
182	1.000000015718486
183	1.000000015718486
184	1.000000015718486
185	1.000000015718486
186	1.000000015718486
187	1.000000015718486
188	1.000000015718486
189	1.000000015718486
190	1.000000015718486
191	1.000000015718486
192	1.000000015718486
193	1.000000015718486
194	1.000000015718486
195	1.000000015718486
196	1.000000015718486
197	1.000000015718486
198	1.000000015718486
199	1.000000015718486
200	1.000000015718486
201	1.000000015718486
202	1.000000015718486
203	1.000000015718486
204	1.000000015718486
205	1.000000015718486
206	1.000000015718486
207	1.000000015718486
208	1.000000015718486
209	1.000000015718486
210	1.000000015718486
211	1.000000015718486
212	1.000000015718486
213	1.000000015718486
214	1.000000015718486
215	1.000000015718486
216	1.000000015718486
217	1.000000015718486
218	1.000000015718486
219	1.000000015718486
220	1.000000015718486
221	1.000000015718486
222	1.000000015718486
223	1.000000015718486
224	1.000000015718486
225	1.000000015718486
226	1.000000015718486
227	1.000000015718486
228	1.000000015718486
229	1.000000015718486
230	1.000000015718486
231	1.000000015718486
232	1.000000015718486
233	1.000000015718486
234	1.000000015718486
235	1.000000015718486
236	1.000000015718486
237	1.000000015718486
238	1.000000015718486
239	1.000000015718486
240	1.000000015718486
241	1.000000015718486
242	1.000000015718486
243	1.000000015718486
244	1.000000015718486
245	1.000000015718486
246	1.000000015718486
247	1.000000015718486
248	1.000000015718486
249	1.000000015718486
250	1.000000015718486
251	1.000000015718486
252	1.000000015718486
253	1.000000015718486
254	1.000000015718486
255	1.000000015718486
256	1.000000015718486
257	1.000000015718486
258	1.000000015718486
259	1.000000015718486
260	1.000000015718486
261	1.000000015718486
262	1.000000015718486
263	1.000000015718486
264	1.000000015718486
265	1.000000015718486
266	1.000000015718486
267	1.000000015718486
268	1.000000015718486
269	1.000000015718486
270	1.000000015718486
271	1.000000015718486
272	1.000000015718486
273	1.000000015718486
274	1.000000015718486
275	1.000000015718486
276	1.000000015718486
277	1.000000015718486
278	1.000000015718486
279	1.000000015718486
280	1.000000015718486
281	1.000000015718486
282	1.000000015718486
283	1.000000015718486
284	1.000000015718486
285	1.000000015718486
286	1.000000015718486
287	1.000000015718486
288	1.000000015718486
289	1.000000015718486
290	1.000000015718486
291	1.000000015718486
292	1.000000015718486
293	1.000000015718486
294	1.000000015718486
295	1.000000015718486
296	1.000000015718486
297	1.000000015718486
298	1.000000015718486
299	1.000000015718486
300	1.000000015718486
301	1.000000015718486
302	1.000000015718486
303	1.000000015718486
304	1.000000015718486
305	1.000000015718486
306	1.000000015718486
307	1.000000015718486
308	1.000000015718486
309	1.000000015718486
310	1.000000015718486
311	1.000000015718486
312	1.000000015718486
313	1.000000015718486
314	1.000000015718486
315	1.000000015718486
316	1.000000015718486
317	1.000000015718486
318	1.000000015718486
319	1.000000015718486
320	1.000000015718486
321	1.000000015718486
322	1.000000015718486
323	1.000000015718486
324	1.000000015718486
325	1.000000015718486
326	1.000000015718486
327	1.000000015718486
328	1.000000015718486
329	1.000000015718486
330	1.000000015718486
331	1.000000015718486
332	1.000000015718486
333	1.000000015718486
334	1.000000015718486
335	1.000000015718486
336	1.000000015718486
337	1.000000015718486
338	1.000000015718486
339	1.000000015718486
340	1.000000015718486
341	1.000000015718486
342	1.000000015718486
343	1.000000015718486
344	1.000000015718486
345	1.000000015718486
346	1.000000015718486
347	1.000000015718486
348	1.000000015718486
349	1.000000015718486
350	1.000000015718486
351	1.000000015718486
352	1.000000015718486
353	1.000000015718486
354	1.000000015718486
355	1.000000015718486
356	1.000000015718486
357	1.000000015718486
358	1.000000015718486
359	1.000000015718486
360	1.000000015718486
361	1.000000015718486
362	1.000000015718486
363	1.000000015718486
364	1.000000015718486
365	1.000000015718486
366	1.000000015718486
367	1.000000015718486
368	1.000000015718486
369	1.000000015718486
370	1.000000015718486
371	1.000000015718486
372	1.000000015718486
373	1.000000015718486
374	1.000000015718486
375	1.000000015718486
376	1.000000015718486
377	1.000000015718486
378	1.000000015718486
379	1.000000015718486
380	1.000000015718486
381	1.000000015718486
382	1.000000015718486
383	1.000000015718486
384	1.000000015718486
385	1.000000015718486
386	1.000000015718486
387	1.000000015718486
388	1.000000015718486
389	1.000000015718486
390	1.000000015718486
391	1.000000015718486
392	1.000000015718486
393	1.000000015718486
394	1.000000015718486
395	1.000000015718486
396	1.000000015718486
397	1.000000015718486
398	1.000000015718486
399	1.000000015718486
400	1.000000015718486
401	1.000000015718486
402	1.000000015718486
403	1.000000015718486
404	1.000000015718486
405	1.000000015718486
406	1.000000015718486
407	1.000000015718486
408	1.000000015718486
409	1.000000015718486
410	1.000000015718486
411	1.000000015718486
412	1.000000015718486
413	1.000000015718486
414	1.000000015718486
415	1.000000015718486
416	1.000000015718486
417	1.000000015718486
418	1.000000015718486
419	1.000000015718486
420	1.000000015718486
421	1.000000015718486
422	1.000000015718486
423	1.000000015718486
424	1.000000015718486
425	1.000000015718486
426	1.000000015718486
427	1.000000015718486
428	1.000000015718486
429	1.000000015718486
430	1.000000015718486
431	1.000000015718486
432	1.000000015718486
433	1.000000015718486
434	1.000000015718486
435	1.000000015718486
436	1.000000015718486
437	1.000000015718486
438	1.000000015718486
439	1.000000015718486
440	1.000000015718486
441	1.000000015718486
442	1.000000015718486
443	1.000000015718486
444	1.000000015718486
445	1.000000015718486
446	1.000000015718486
447	1.000000015718486
448	1.000000015718486
449	1.000000015718486
450	1.000000015718486
451	1.000000015718486
452	1.000000015718486
453	1.000000015718486
454	1.000000015718486
455	1.000000015718486
456	1.000000015718486
457	1.000000015718486
458	1.000000015718486
459	1.000000015718486
460	1.000000015718486
461	1.000000015718486
462	1.000000015718486
463	1.000000015718486
464	1.000000015718486
465	1.000000015718486
466	1.000000015718486
467	1.000000015718486
468	1.000000015718486
469	1.000000015718486
470	1.000000015718486
